trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A57-A141-4-11-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5746039780360,A141,0,0
A57-A140-5-22-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
A57-A141-2-23-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5726039780360,A141,0,0
A60-A3725-1-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A3725-4-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A3725-6-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-7-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A57-A140-1-8-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A77-A3578-4-23-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77420602448631,A3578,0,0
A57-A140-1-14-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A57-A141-3-17-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5736039780360,A141,0,0
A57-A140-4-4-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5746039780360,A140,0,0
A77-A1725-5-22-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77520602448631,A1725,0,0
A77-A1725-2-6-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77220602448631,A1725,0,0
A77-A1725-6-19-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77620602448631,A1725,0,0
A57-A141-2-3-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5726039780360,A141,0,0
A60-A3725-4-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A57-A141-3-3-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5736039780360,A141,0,0
A60-A3725-1-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A57-A141-1-19-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A57-A141-1-23-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A57-A140-1-20-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A57-A140-1-2-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A60-A3725-4-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A77-A1725-5-6-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77520602448631,A1725,0,0
A77-A3615-1-2-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77120602448631,A3615,0,0
A77-A3578-3-18-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77320602448631,A3578,0,0
A77-A2546-4-2-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77420602448631,A2546,0,0
A77-A1725-6-3-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77620602448631,A1725,0,0
A60-A191-4-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A77-A1725-3-3-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77320602448631,A1725,0,0
A57-A140-5-4-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
A57-A140-1-6-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A57-A140-4-6-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5746039780360,A140,0,0
A57-A141-1-13-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A57-A140-2-16-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5726039780360,A140,0,0
A77-A1725-6-13-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77620602448631,A1725,0,0
A105-A3614-2-14-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105221539890271,A3614,0,0
A105-A3614-3-14-21539890271,A105,21539890271,С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА,,,A105321539890271,A3614,0,0
A105-A3461-4-3-21539890271,A105,21539890271,МЕТРОСТАНЦИЯ МИЗИЯ,,,A105421539890271,A3461,0,0
A77-A1725-6-9-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77620602448631,A1725,0,0
A77-A3578-6-18-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77620602448631,A3578,0,0
A77-A1725-1-9-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77120602448631,A1725,0,0
A77-A1725-4-16-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77420602448631,A1725,0,0
A60-A191-5-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A191-1-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A191-2-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-3-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A77-A1725-4-10-20602448631,A77,20602448631,СЕМИНАРИЯТА,,,A77420602448631,A1725,0,0
A60-A191-3-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-2-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-4-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A191-5-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A191-6-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A3725-1-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A191-6-26-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-6-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-1-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A191-2-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A191-2-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-6-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A191-1-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A191-6-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-4-26-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-3-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A3725-6-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-1-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A191-7-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A191-3-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-1-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A190-1-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A190,0,0
A60-A3725-5-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A3725-2-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A190-3-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A190,0,0
A60-A191-2-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A191-3-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A3725-2-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A3725-1-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A191-4-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-3-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-6-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-4-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-3-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A3725-3-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-1-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A3725-1-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A191-4-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-5-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A3725-6-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-4-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A3725-5-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A3725-2-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A3725-6-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-2-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-3-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-1-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A191-4-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-3-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-5-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-4-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A191-7-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-3-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-2-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A191-3-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-2-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-6-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-7-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A191-1-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A3725-3-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A3725-7-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A3725-7-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A191-6-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A3725-5-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A3725-4-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A191-5-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A191-6-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-2-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-2-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A3725-3-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A3725-5-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A191-6-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-1-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A3725-6-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-3-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A242-A4300-1-2-31658217991,A242,31658217991,32 СУ СВ. КЛИМЕНТ ОХРИДСКИ,,,A242131658217991,A4300,0,0
A60-A191-7-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-4-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A3725-5-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A191-7-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-6-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A191-3-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A3725-1-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A191-4-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-4-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-1-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A57-A141-1-25-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A57-A140-5-14-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
A57-A290-1-27-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A290,0,0
A57-A140-4-28-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5746039780360,A140,0,0
A57-A141-5-7-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5756039780360,A141,0,0
A57-A140-1-16-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5716039780360,A140,0,0
A57-A140-5-26-6039780360,A57,6039780360,СТУДЕНТСКИ ГРАД,,,A5756039780360,A140,0,0
A57-A141-4-19-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5746039780360,A141,0,0
A57-A141-1-5-6039780360,A57,6039780360,СУ СВ.КЛИМЕНТ ОХРИДСКИ,,,A5716039780360,A141,0,0
A60-A3725-2-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-2-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A191-3-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-7-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A191-4-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-5-15-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A191-1-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A3725-5-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A191-5-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A191-6-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A190-6-27-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A190,0,0
A60-A191-5-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-7-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A3725-3-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-3-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A190-4-27-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A190,0,0
A60-A191-4-16-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A3725-5-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A191-1-10-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A3725-4-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A191-6-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A60-A191-5-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-2-5-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A3725-5-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6055134671501,A3725,0,0
A60-A3725-1-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A77-A3578-6-6-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77620602448631,A3578,0,0
A60-A3725-2-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-5-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A190-2-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A190,0,0
A60-A3725-4-11-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A191-7-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A191-3-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A191-6-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6065134671501,A191,0,0
A77-A3578-1-6-20602448631,A77,20602448631,КВ. СИМЕОНОВО,,,A77120602448631,A3578,0,0
A60-A191-7-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-2-21-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-3-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6035134671501,A191,0,0
A60-A3725-2-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-7-22-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A191-4-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-2-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A3725-7-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
M2-M1M2_1-3-659-2025-09-17-1_1-23814384661,M2,23814384661,ОБЕЛЯ,,,M1M2_1_659_3_2025-09-17_1,M1M2_1,0,0
A60-A191-5-2-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-3-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-7-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A190-7-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A190,0,0
A60-A191-5-6-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-2-19-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6025134671501,A3725,0,0
A60-A191-7-20-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-6-25-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
M2-M1M2_0-2-282-2025-09-17-1_1-525143381,M2,525143381,ВИТОША,,,M1M2_0_282_2_2025-09-17_1,M1M2_0,0,0
A60-A3725-1-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6015134671501,A3725,0,0
A60-A3725-6-23-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A191-4-12-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-7-14-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6075134671501,A191,0,0
A60-A3725-7-17-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
M2-M1M2_1-2-631-2025-09-17-1_1-41733295251,M2,41733295251,ОБЕЛЯ,,,M1M2_1_631_2_2025-09-17_1,M1M2_1,0,0
A60-A3725-6-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6065134671501,A3725,0,0
A60-A3725-7-7-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A3725-4-3-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6045134671501,A3725,0,0
A60-A3725-7-13-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6075134671501,A3725,0,0
A60-A191-5-24-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
M2-M1M2_1-2-717-2025-09-17-1_1-41977507841,M2,41977507841,ОБЕЛЯ,,,M1M2_1_717_2_2025-09-17_1,M1M2_1,0,0
A60-A191-2-8-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6025134671501,A191,0,0
A60-A191-5-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6055134671501,A191,0,0
A60-A3725-3-9-5134671501,A60,5134671501,ПЛ. СТОЧНА ГАРА,,,A6035134671501,A3725,0,0
A60-A191-1-18-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
A60-A191-4-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6045134671501,A191,0,0
A60-A191-1-4-5134671501,A60,5134671501,Ж.К. ЛЮЛИН-5,,,A6015134671501,A191,0,0
M2-M1M2_1-3-143-2025-09-17-1_1-29649204721,M2,29649204721,ОБЕЛЯ,,,M1M2_1_143_3_2025-09-17_1,M1M2_1,0,0
M2-M1M2_0-3-542-2025-09-17-1_1-19418922121,M2,19418922121,ВИТОША,,,M1M2_0_542_3_2025-09-17_1,M1M2_0,0,0
M2-M1M2_1-3-571-2025-09-17-1_1-2539537871,M2,2539537871,ОБЕЛЯ,,,M1M2_1_571_3_2025-09-17_1,M1M2_1,0,0
M2-M1M2_0-3-630-2025-09-17-1_1-37416425481,M2,37416425481,ВИТОША,,,M1M2_0_630_3_2025-09-17_1,M1M2_0,0,0
M2-M1M2_0-2-400-2025-09-17-1_1-1754638221,M2,1754638221,ВИТОША,,,M1M2_0_400_2_2025-09-17_1,M1M2_0,0,0
M2-M1M2_1-2-425-2025-09-17-1_1-5532786441,M2,5532786441,ОБЕЛЯ,,,M1M2_1_425_2_2025-09-17_1,M1M2_1,0,0
M2-M1M2_1-2-675-2025-09-17-1_1-30872250611,M2,30872250611,ОБЕЛЯ,,,M1M2_1_675_2_2025-09-17_1,M1M2_1,0,0
M2-M1M2_0-2-802-2025-09-17-1_1-31616755881,M2,31616755881,ВИТОША,,,M1M2_0_802_2_2025-09-17_1,M1M2_0,0,0
M2-M1M2_1-2-835-2025-09-17-1_1-6138529431,M2,6138529431,ОБЕЛЯ,,,M1M2_1_835_2_2025-09-17_1,M1M2_1,0,0
M2-M1M2_0-2-118-2025-09-17-1_1-8541850641,M2,8541850641,ВИТОША,,,M1M2_0_118_2_2025-09-17_1,M1M2_0,0,0
M2-M1M2_0-2-232-2025-09-17-1_1-28156408871,M2,28156408871,ВИТОША,,,M1M2_0_232_2_2025-09-17_1,M1M2_0,0,0
M2-M1M2_1-2-309-2025-09-17-1_1-18155962371,M2,18155962371,ОБЕЛЯ,,,M1M2_1_309_2_2025-09-17_1,M1M2_1,0,0
M2-M1M2_0-2-602-2025-09-17-1_1-27169615021,M2,27169615021,ВИТОША,,,M1M2_0_602_2_2025-09-17_1,M1M2_0,0,0
M2-M1M2_1-3-261-2025-09-17-1_1-15370274951,M2,15370274951,ОБЕЛЯ,,,M1M2_1_261_3_2025-09-17_1,M1M2_1,0,0
M2-M1M2_1-3-701-2025-09-17-1_1-39499424161,M2,39499424161,ОБЕЛЯ,,,M1M2_1_701_3_2025-09-17_1,M1M2_1,0,0
